"date","offer_type","champions_league","cinema_and_series","documentary","hbo","children","internet_4g","internet_fiber","liga","movistar_tv","netflix","rakuten_tv","company_name","fixed_to_fixed_calls_minutes","fixed_to_fixed_calls_text","fixed_to_mobile_calls_minutes","fixed_to_mobile_calls_text","internet_download_speed_mb","internet_text","internet_upload_speed_mb","lines_included","mobile_additional_line","mobile_additional_line_fee","mobile_additional_line_text","mobile_download_capacity","mobile_download_capacity_unit","mobile_download_text","mobile_minutes","mobile_minutes_text","network","permanence_months","price_final_annual","price_final_monthly","price_promotional","price_promotional_months","price_text","product_name","promo","roaming","tv_channel_text","tv_channels_number"
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,orange,999999999,Llamadas ilimitadas a fijos,1000.0,Llamadas ilimitadas a fijos,300,"300Mb Fibra Óptica",300,1.0,0,0.0,Líneas adicionales a 0€ los 3 primeros meses,999999999,GB,GB y llamadas ilimitadas,999999999,GB y llamadas ilimitadas,Orange y Orange,12,713.48,67.95,33.98,3,Durante 3 meses,Love Lite Sin Límites,Descuento durante 3 meses. Además TV Play y Amazon Prime 24 meses gratis Incluye una segunda línea 0cént/min,Roaming incluido en la Unión Europea,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,pepephone,0.0,No dispone de Teléfono Fijo,0.0,No dispone de Teléfono Fijo,600,"600Mb Fibra Óptica",600,3.0,1,20.0,,31.0,GB,"3 líneas con 31GB y llamadas ilimitadas",999999999,"3 líneas con 31GB y llamadas ilimitadas",Yoigo y MásMóvil,0,826.8,68.9,,0,Sin promociones limitadas en el tiempo,Fibra 600MB + 3 Líneas,"3 líneas de móvil con llamadas ilimitadas y 31GB. Acumula Gigas: si no gastas tus GB los acumulas para el mes siguiente  -1€ por cada año enPepephone! Incluye 3 líneas móviles. Sin permanencia ni cuota de alta e instalación. 200Mbps que en realidad son 300Mbps para que siempre tengas más de lo contratado!",Roaming incluido en la Unión Europea,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,yoigo,999999999,Llamadas ilim y 60 min a móviles,60.0,Llamadas ilim y 60 min a móviles,600,"600Mb Fibra Óptica",600,1.0,0,0.0,,999999999,GB,GB y llamadas ilimitadas,999999999,GB y llamadas ilimitadas,Yoigo,3,798.0,69.0,59.0,3,Durante 3 meses,Fibra 600Mb Sinfín GB infinitos,"Primera línea Duo Gratis, las siguientes 9€. O si lo prefieres descuento en líneas adicionales del 50% Y llévate de regalo 12 meses gratis de El Corte Inglés Plus.",Incluido en Unión Europea y EEUU,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,yoigo,999999999,Llamadas ilim y 60 min a móviles,60.0,Llamadas ilim y 60 min a móviles,600,"600Mb Fibra Óptica",600,1.0,1,0.0,,999999999,GB,"2 líneas con GB y llamadas ilimitadas a compartir",999999999,"2 líneas con GB y llamadas ilimitadas a compartir",Yoigo,3,798.0,69.0,59.0,3,Durante 3 meses,Fibra 600Mb Sinfín GB infinitos 2,Y llévate de regalo 12 meses gratis de El Corte Inglés Plus. Incluye línea extra llamadas ilim y datos compartidos.,Incluido en Unión Europea y EEUU,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,yoigo,999999999,Llamadas ilim y 60 min a móviles,60.0,Llamadas ilim y 60 min a móviles,1000,"1000Mb Fibra Óptica",1000,1.0,0,0.0,,15.0,GB,"15GB y llamadas ilimitadas",999999999,"15GB y llamadas ilimitadas",Yoigo,3,828.0,69.0,,0,,Fibra 1000Mb Sinfín 15GB,"Primera línea Duo Gratis, las siguientes 9€. O si lo prefieres descuento en líneas adicionales del 50% Incluye línea extra llamadas ilim y datos compartidos (15GB).",Incluido en Unión Europea y EEUU,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,vodafone,0.0,Llamadas ilimitadas a fijos y móviles,0.0,Fijo: llamadas ilimitadas a fijos y a móviles nacionales.,300,"300Mb Fibra Simétrica",300,1.0,1,16.5,,999999999,GB,"3 líneas: GB y llamadas ilimitadas (x2)  y 4GB con 200 min",999999999,"3 líneas: GB y llamadas ilimitadas (x2)  y 4GB con 200 min",Vodafone,12,634.38,71.49,46.49,3,Durante 3 meses,Vodafone One Ilimitada 300Mb con 3 líneas,"Añade líneas adicionales con descuento del 50% y además ahora sin permanencia. Además por 0,99€/mes durante 24 meses lleváte el Samsung A20, el LG K30 o el Alcatal 3L. ¡Ahora todas las tarifas Vodafone One con 5G! Roaming incluido en Europa y EEUU. Además incluye sin coste una línea adicional con 4GB y 200 minutos gratis.",Roaming en Europa y EEUU,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,yoigo,999999999,Llamadas ilim y 60 min a móviles,60.0,Llamadas ilim y 60 min a móviles,600,"600Mb Fibra Óptica",600,1.0,0,0.0,,999999999,GB,GB y llamadas ilimitadas,999999999,GB y llamadas ilimitadas,Yoigo,3,834.0,72.0,62.0,3,Durante 3 meses,Preocúpate Cero FIBRA 600Mb,"Incluye atención personal de un gestor en todo momento, ayuda experta con tus dispositivos y apps, instalación todo conectado… Ahora con una experiencia mucho más personalizada",Incluido en Unión Europea y EEUU,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,yoigo,999999999,Llamadas ilim y 60 min a móviles,60.0,Llamadas ilim y 60 min a móviles,600,"600Mb Fibra Óptica",600,1.0,1,0.0,,999999999,GB,"2 líneas con GB y llamadas ilimitadas a compartir",999999999,"2 líneas con GB y llamadas ilimitadas a compartir",Yoigo,3,834.0,72.0,62.0,3,Durante 3 meses,Preocúpate Cero FIBRA 600Mb 2,"Incluye atención personal de un gestor en todo momento, ayuda experta con tus dispositivos y apps, instalación todo conectado… Y llévate de regalo 12 meses gratis de El Corte Inglés Plus.",Incluido en Unión Europea y EEUU,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,pepephone,0.0,No dispone de Teléfono Fijo,0.0,No dispone de Teléfono Fijo,600,"600Mb Fibra Óptica",600,4.0,1,30.0,,31.0,GB,"4 líneas con 31GB y llamadas ilimitadas",999999999,"4 líneas con 31GB y llamadas ilimitadas",Yoigo y MásMóvil,0,946.8,78.9,,0,Sin promociones limitadas en el tiempo, Fibra 600MB + 4 Líneas,"4 líneas de móvil con llamadas ilimitadas y 31GB. Acumula Gigas: si no gastas tus GB los acumulas para el mes siguiente  -1€ por cada año enPepephone! Incluye 3 líneas móviles. Sin permanencia ni cuota de alta e instalación. 200Mbps que en realidad son 300Mbps para que siempre tengas más de lo contratado!",Roaming incluido en la Unión Europea,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,yoigo,999999999,Llamadas ilim y 60 min a móviles,60.0,Llamadas ilim y 60 min a móviles,1000,"1000Mb Fibra Óptica",1000,1.0,0,0.0,,999999999,GB,GB y llamadas ilimitadas,999999999,GB y llamadas ilimitadas,Yoigo,3,948.0,79.0,,0,,Fibra 1000Mb Sinfín GB infinitos,"Primera línea Duo Gratis, las siguientes 9€. O si lo prefieres descuento en líneas adicionales del 50% Y llévate de regalo 12 meses gratis de El Corte Inglés Plus.",Incluido en Unión Europea y EEUU,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,orange,999999999,Llamadas ilimitadas a fijos,1000.0,Llamadas ilimitadas a fijos,300,"300Mb Fibra Óptica",300,1.0,1,0.0,Líneas adicionales a 0€ los 3 primeros meses,999999999,GB,"2 líneas con GB y llamadas ilimitadas",999999999,"2 líneas con GB y llamadas ilimitadas",Orange y Orange,12,839.48,79.95,39.98,3,Durante 3 meses,Love Original Sin Límites,,Roaming incluido en la Unión Europea,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,yoigo,999999999,Llamadas ilim y 60 min a móviles,60.0,Llamadas ilim y 60 min a móviles,1000,"1000Mb Fibra Óptica",1000,1.0,0,0.0,,999999999,GB,GB y llamadas ilimitadas,999999999,GB y llamadas ilimitadas,Yoigo,3,984.0,82.0,,0,,Preocúpate Cero FIBRA 1000Mb,"Incluye atención personal de un gestor en todo momento, ayuda experta con tus dispositivos y apps, instalación todo conectado… Ahora con una experiencia mucho más personalizada",Incluido en Unión Europea y EEUU,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,orange,999999999,Llamadas ilimitadas a fijos,1000.0,Llamadas ilimitadas a fijos,300,"300Mb Fibra Óptica",300,1.0,1,0.0,Líneas adicionales a 0€ los 3 primeros meses,999999999,GB,"2 líneas con GB y llamadas ilimitadas",999999999,"2 líneas con GB y llamadas ilimitadas",Orange y Orange,12,891.98,84.95,42.48,3,Durante 3 meses,Love Extra Sin Límites,,Roaming incluido en la Unión Europea,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,vodafone,0.0,Llamadas ilimitadas a fijos y móviles,0.0,Fijo: llamadas ilimitadas a fijos y a móviles nacionales.,600,"600Mb Fibra Simétrica",600,1.0,1,0.0,,999999999,GB,"2 líneas: GB y llamadas ilimitadas  y 4GB con 200 min",999999999,"2 líneas: GB y llamadas ilimitadas  y 4GB con 200 min",Vodafone,12,890.88,84.99,41.99,3,Durante 3 meses,Vodafone One Ilimitada Total 600Mb + Linea Mini Gratis,"Añade líneas adicionales con descuento del 50% y además ahora sin permanencia. Además por 0,99€/mes durante 24 meses lleváte el Samsung A20, el LG K30 o el Alcatal 3L. ¡Ahora todas las tarifas Vodafone One con 5G! Roaming incluido en Europa y EEUU. Además incluye sin coste una línea adicional con 4GB y 200 minutos gratis.",Roaming en Europa y EEUU,,
"2021-02-08",internet+fijo+tv,false,true,true,false,true,false,true,false,true,false,false,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,600,"600Mb Fibra Óptica",600,,0,,,,,,,,Orange,0,636.0,53.0,,0,,Fibra 600 MB + Fijo + TV Premium,,,Incluye más de 30 canales con el mejor contenido. Además añade  Pack estrenos por 9€/mes.,31.0
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,vodafone,0.0,Llamadas ilimitadas a fijos y móviles,0.0,Fijo: llamadas ilimitadas a fijos y a móviles nacionales.,300,"300Mb Fibra Simétrica",300,1.0,1,33.0,,999999999,GB,"4 líneas: GB y llamadas ilimitadas (x3)  y 4GB con 200 min",999999999,"4 líneas: GB y llamadas ilimitadas (x3)  y 4GB con 200 min",Vodafone,12,683.88,87.99,62.99,3,Durante 3 meses,Vodafone One Ilimitada 300Mb con 4 líneas,"Añade líneas adicionales con descuento del 50% y además ahora sin permanencia. Además por 0,99€/mes durante 24 meses lleváte el Samsung A20, el LG K30 o el Alcatal 3L. ¡Ahora todas las tarifas Vodafone One con 5G! Roaming incluido en Europa y EEUU. Además incluye sin coste una línea adicional con 4GB y 200 minutos gratis.",Roaming en Europa y EEUU,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,pepephone,0.0,No dispone de Teléfono Fijo,0.0,No dispone de Teléfono Fijo,600,"600Mb Fibra Óptica",600,4.0,1,40.0,,31.0,GB,"5 líneas con 31GB y llamadas ilimitadas",999999999,"5 líneas con 31GB y llamadas ilimitadas",Yoigo y MásMóvil,0,1066.8,88.9,,0,Sin promociones limitadas en el tiempo, Fibra 600MB + 5 Líneas,"4 líneas de móvil con llamadas ilimitadas y 31GB. Acumula Gigas: si no gastas tus GB los acumulas para el mes siguiente  -1€ por cada año enPepephone! Incluye 3 líneas móviles. Sin permanencia ni cuota de alta e instalación. 200Mbps que en realidad son 300Mbps para que siempre tengas más de lo contratado!",Roaming incluido en la Unión Europea,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,orange,999999999,Llamadas ilimitadas a fijos,1000.0,Llamadas ilimitadas a fijos,600,"600Mb Fibra Óptica",600,1.0,0,0.0,Líneas adicionales a 0€ los 3 primeros meses,30.0,GB,"30GB y llamadas ilimitadas",999999999,"30GB y llamadas ilimitadas",Orange y Orange,12,944.49,89.95,44.98,3,Durante 3 meses,Love Total,"Incluye Orange TV Total (La Liga y Champions), Netflix y amazon Prime. Canal Orange, más de 50 canales temáticos y todo el fútbol (La Liga y Champions). Además incluye una segunda línea con datos a compartir sin minutos gratis",Roaming incluido en la Unión Europea,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,vodafone,0.0,Llamadas ilimitadas a fijos y móviles,0.0,Fijo: llamadas ilimitadas a fijos y a móviles nacionales.,1000,"1Gbps Fibra Simétrica",1000,1.0,1,0.0,,999999999,GB,"2 líneas: GB y llamadas ilimitadas  y 4GB con 200 min",999999999,"2 líneas: GB y llamadas ilimitadas  y 4GB con 200 min",Vodafone,12,995.88,94.99,46.99,3,Durante 3 meses,Vodafone One Ilimitada Total 1Gbps + Linea Mini Gratis,"Añade líneas adicionales con descuento del 50% y además ahora sin permanencia. Además por 0,99€/mes durante 24 meses lleváte el Samsung A20, el LG K30 o el Alcatal 3L. ¡Ahora todas las tarifas Vodafone One con 5G! Roaming incluido en Europa y EEUU. Además incluye sin coste una línea adicional con 4GB y 200 minutos gratis.",Roaming en Europa y EEUU,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,vodafone,0.0,Llamadas ilimitadas a fijos y móviles,0.0,Fijo: llamadas ilimitadas a fijos y a móviles nacionales.,600,"600Mb Fibra Simétrica",600,1.0,1,0.0,,999999999,GB,"2 líneas con GB y llamadas ilimitadas",999999999,"2 líneas con GB y llamadas ilimitadas",Vodafone,12,997.5,95.0,47.5,3,Durante 3 meses,Vodafone Hogar Ilimitable 2.0,"Añade líneas adicionales con descuento del 50% y además ahora sin permanencia. Además por 0,99€/mes durante 24 meses lleváte el Samsung A20, el LG K30 o el Alcatal 3L. ¡Ahora todas las tarifas Vodafone One con 5G! Roaming incluido en Europa y EEUU. Además incluye sin coste una línea adicional con 4GB y 200 minutos gratis.",Roaming en Europa y EEUU,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,orange,999999999,Llamadas ilimitadas a fijos,1000.0,Llamadas ilimitadas a fijos,600,"600Mb Fibra Óptica",600,1.0,1,0.0,Líneas adicionales a 0€ los 3 primeros meses,999999999,GB,"2 líneas con GB y llamadas ilimitadas",999999999,"2 líneas con GB y llamadas ilimitadas",Orange y Orange,12,1101.99,104.95,52.48,3,Durante 3 meses,Love Total Sin Límites,"Vive la Champions con fibra y móvil al 50%, además Netflix y Amazon Prime Canal Orange, más de 50 canales temáticos y todo el fútbol (La Liga y Champions)",Roaming incluido en la Unión Europea,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,vodafone,0.0,Llamadas ilimitadas a fijos y móviles,0.0,Fijo: llamadas ilimitadas a fijos y a móviles nacionales.,1000,"1Gbps Fibra Simétrica",1000,1.0,1,16.5,,999999999,GB,"3 líneas: GB y llamadas ilimitadas (x2)  y 4GB con 200 min",999999999,"3 líneas: GB y llamadas ilimitadas (x2)  y 4GB con 200 min",Vodafone,12,1069.38,111.49,71.49,3,Durante 3 meses,Vodafone One Ilimitada Total 1Gbps con 3 líneas,"Añade líneas adicionales con descuento del 50% y además ahora sin permanencia. Además por 0,99€/mes durante 24 meses lleváte el Samsung A20, el LG K30 o el Alcatal 3L. ¡Ahora todas las tarifas Vodafone One con 5G! Roaming incluido en Europa y EEUU. Además incluye sin coste una línea adicional con 4GB y 200 minutos gratis.",Roaming en Europa y EEUU,,
"2021-02-08",internet+fijo+movil,false,false,false,false,false,false,true,false,false,false,false,orange,999999999,Llamadas ilimitadas a fijos,1000.0,Llamadas ilimitadas a fijos,600,"600Mb Fibra Óptica",600,1.0,1,0.0,Líneas adicionales a 0€ los 3 primeros meses,999999999,GB,"4 líneas con GB y llamadas ilimitadas",999999999,"4 líneas con GB y llamadas ilimitadas",Orange y Orange,12,1311.99,124.95,62.48,3,Durante 3 meses,Love Total 4 Sin Límites,"Vive la Champions con fibra y móvil al 50%, además Netflix y Amazon Prime Canal Orange, más de 50 canales temáticos y todo el fútbol (La Liga y Champions)",Roaming incluido en la Unión Europea,,
"2021-02-08",internet+fijo+tv,false,true,true,false,true,false,true,false,true,false,false,masmovil,999999999,Llamadas ilimitadas a fijos y 60 min. a móviles,60.0,,100,"100MB Fibra Óptica",100,,0,,,,,,,,MásMóvil,12,431.88,35.99,,0,,Fibra 100Mb,Incluye Agile TV con Rakuten TV (1500 pelis y series) por 6€/mes Router wifi e instalación gratuita,,"Rakuten TV (1500 pelis y series), ademas añade las mejores apps en tu tele, netfilx, primer video…",40.0
"2021-02-08",internet+fijo+tv,false,true,true,false,true,false,true,false,true,false,false,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,300,"300Mb Fibra Óptica",300,,0,,,,,,,,Orange,0,564.0,47.0,,0,,Fibra 300 MB + Fijo + TV Premium,,,Incluye más de 30 canales con el mejor contenido. Además añade  Pack estrenos por 9€/mes.,31.0
"2021-02-08",internet+fijo+tv,false,true,true,false,true,false,true,false,true,false,false,masmovil,999999999,Llamadas ilimitadas a fijos y 60 min. a móviles,60.0,,600,"600MB Fibra Óptica",600,,0,,,,,,,,MásMóvil,12,566.88,50.99,35.99,3,Durante 3 meses.,Fibra 600Mb,Incluye Agile TV con Rakuten TV (1500 pelis y series) por 6€/mes Router wifi e instalación gratuita,,"Rakuten TV (1500 pelis y series), ademas añade las mejores apps en tu tele, netfilx, primer video…",40.0
"2021-02-08",internet+fijo+tv,false,true,true,false,true,false,true,false,true,false,true,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,300,"300Mb Fibra Óptica",300,,0,,,,,,,,Orange,0,636.0,53.0,,0,,Fibra 300 MB + Fijo + TV Premium Extra,,,"Todos los canales incluidos en Pack Premium y más cine, series, deportes, infantil, música...Además añade  Pack estrenos por 9€/mes.",55.0
"2021-02-08",internet+fijo+tv,false,true,true,false,true,false,true,false,true,true,false,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,300,"300Mb Fibra Óptica",300,,0,,,,,,,,Orange,0,660.0,55.0,,0,Durante 6 meses,Fibra 300 MB + Fijo + TV Premium con Netflix,"Incluye TV Premium con Netflix Fan. Puedes añadir el pack estrenos (incluye Movistar estrenos) por 9€/mes Además alta, instalación y router wifi gratis.",,Incluye más de 30 canales con el mejor contenido y Netflix. Además añade  Pack estrenos por 9€/mes.,31.0
"2021-02-08",internet+fijo+tv,false,true,true,false,true,false,true,false,true,false,true,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,600,"600Mb Fibra Óptica",600,,0,,,,,,,,Orange,0,708.0,59.0,,0,,Fibra 600 MB + Fijo + TV Premium Extra,,,"Todos los canales incluidos en Pack Premium y más cine, series, deportes, infantil, música...Además añade  Pack estrenos por 9€/mes.",55.0
"2021-02-08",internet+fijo+tv,true,true,true,false,true,false,true,true,false,false,true,orange,999999999,Llamadas ilimitadas a fijos,1000.0,,100,"100Mb Fibra Óptica",100,,0,,,,,,,,Orange,12,731.4,60.95,,0,,Fibra 100 MB | Orange Orange TV con Todo el Fútbol,,,"Fútbol y Fútbol Liga de Campeones. Disfruta de los mejores contenidos: cine y series, canales infantiles y Netflix incluido.",55.0
"2021-02-08",internet+fijo+tv,false,true,true,false,true,false,true,false,true,true,false,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,600,"600Mb Fibra Óptica",600,,0,,,,,,,,Orange,0,732.0,61.0,,0,Durante 6 meses,Fibra 600 MB + Fijo + TV Premium con Netflix,"Incluye TV Premium con Netflix Fan. Puedes añadir el pack estrenos (incluye Movistar estrenos) por 9€/mes Además alta, instalación y router wifi gratis.",,Incluye más de 30 canales con el mejor contenido y Netflix. Además añade  Pack estrenos por 9€/mes.,31.0
"2021-02-08",internet+fijo+tv,false,true,true,false,true,false,true,false,true,true,true,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,300,"300Mb Fibra Óptica",300,,0,,,,,,,,Orange,0,732.0,61.0,,0,Durante 6 meses,Fibra 300 MB + Fijo + TV Premium Extra con Netflix,"Incluye TV Premium Extra con Netflix Fan. Puedes añadir el pack estrenos (incluye Movistar estrenos) por 9€/mes Además alta, instalación y router wifi gratis.",,"Todos los canales incluidos en Pack Premium y más cine, series, deportes, infantil, música y Netflix. Además añade  Pack estrenos por 9€/mes.",55.0
"2021-02-08",internet+fijo+tv,false,true,true,false,true,false,true,false,true,true,true,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,600,"600Mb Fibra Óptica",600,,0,,,,,,,,Orange,0,804.0,67.0,,0,Durante 6 meses,Fibra 600 MB + Fijo + TV Premium Extra con Netflix,"Incluye TV Premium Extra con Netflix Fan. Puedes añadir el pack estrenos (incluye Movistar estrenos) por 9€/mes Además alta, instalación y router wifi gratis.",,"Todos los canales incluidos en Pack Premium y más cine, series, deportes, infantil, música y Netflix. Además añade  Pack estrenos por 9€/mes.",55.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,false,false,masmovil,999999999,Llamadas ilimitadas a fijos y 60mins a móviles,60.0,Llamadas ilimitadas a fijos y 60mins a móviles,100,"100Mb Fibra Óptica",100,1.0,1,0.0,"2ª Linea Gratis para siempre con 3GB y llamadas ilimitadas. Además línea Extra de 3GB gratis durante 12 meses, despues 5€/mes.",5.0,GB,"5GB y llamadas ilimitadas",999999999,"5GB y llamadas ilimitadas",MásMóvil,3,514.8,42.9,,0,,Fibra 100Mb | 5GB y 2ª linea gratis (3GB) + Agile TV,"2ª Linea Gratis para siempre con 3GB y llamadas ilimitadas. El resto de líneas adicionales 50% de descuento para siempre.",Roaming Incluido en la Unión Europea,"Rakuten TV (1500 pelis y series), ademas añade las mejores apps en tu tele, netfilx, primer video…Además ahora un mes gratis de STARZ y FlixOlé",40.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,false,false,masmovil,999999999,Llamadas ilimitadas a fijos y 60mins a móviles,60.0,Llamadas ilimitadas a fijos y 60mins a móviles,100,"100Mb Fibra Óptica",100,1.0,1,0.0,"2ª Linea Gratis para siempre con 3GB y llamadas ilimitadas. Además línea Extra de 3GB gratis durante 12 meses, despues 5€/mes.",20.0,GB,"20GB y llamadas ilimitadas",999999999,"20GB y llamadas ilimitadas",MásMóvil,3,550.8,45.9,,0,,Fibra 100Mb | 20GB y 2ª linea gratis (3GB) + Agile TV,"2ª Linea Gratis para siempre con 3GB y llamadas ilimitadas. El resto de líneas adicionales 50% de descuento para siempre.",Roaming Incluido en la Unión Europea,"Rakuten TV (1500 pelis y series), ademas añade las mejores apps en tu tele, netfilx, primer video…Además ahora un mes gratis de STARZ y FlixOlé",40.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,false,false,masmovil,999999999,Llamadas ilimitadas a fijos y 60mins a móviles,60.0,Llamadas ilimitadas a fijos y 60mins a móviles,100,"100Mb Fibra Óptica",100,1.0,1,0.0,"2ª Linea Gratis para siempre con 3GB y llamadas ilimitadas. Además línea Extra de 3GB gratis durante 12 meses, despues 5€/mes.",25.0,GB,"25GB y llamadas ilimitadas",999999999,"25GB y llamadas ilimitadas",MásMóvil,3,595.8,50.9,45.9,3,,Fibra 100Mb | 25GB y 2ª linea gratis (3GB) + Agile TV,"2ª Linea Gratis para siempre con 3GB y llamadas ilimitadas. El resto de líneas adicionales 50% de descuento para siempre.",Roaming Incluido en la Unión Europea,"Rakuten TV (1500 pelis y series), ademas añade las mejores apps en tu tele, netfilx, primer video…Además ahora un mes gratis de STARZ y FlixOlé",40.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,false,false,masmovil,999999999,Llamadas ilimitadas a fijos y 60mins a móviles,60.0,Llamadas ilimitadas a fijos y 60mins a móviles,600,"600Mb Fibra Óptica",600,1.0,1,0.0,"2ª Linea Gratis para siempre con 3GB y llamadas ilimitadas. Además línea Extra de 3GB gratis durante 12 meses, despues 5€/mes.",5.0,GB,"5GB y llamadas ilimitadas",999999999,"5GB y llamadas ilimitadas",MásMóvil,3,604.8,52.9,42.9,3,,Fibra 600Mb | 5GB y 2ª linea gratis (3GB) + Agile TV,"2ª Linea Gratis para siempre con 3GB y llamadas ilimitadas. El resto de líneas adicionales 50% de descuento para siempre.",Roaming Incluido en la Unión Europea,"Rakuten TV (1500 pelis y series), ademas añade las mejores apps en tu tele, netfilx, primer video…Además ahora un mes gratis de STARZ y FlixOlé",40.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,false,true,orange,999999999,Llamadas ilimitadas a fijos,1000.0,Llamadas ilimitadas a fijos,300,"300Mb Fibra Óptica",300,1.0,1,0.0,Líneas adicionales a 0€ los 3 primeros meses,25.0,GB,"25GB y llamadas ilimitadas",999999999,"25GB y llamadas ilimitadas",Orange,12,555.98,52.95,26.48,3,Durante 3 meses,Love Original con Orange TV Play,"Descuento durante 3 meses. Incluye Orange TV Play con Canal Orange, canales internacionales. Incluye una segunda línea con datos a compartir sin minutos gratis",Roaming incluido en la Unión Europea,"Disfruta de las mejores series con Canal Orange, además de canales internacionales y canales TDT",50.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,false,false,true,false,true,false,false,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,300,"300Mb Fibra Óptica",300,1.0,0,0.0,,25.0,GB,"25GB y llamadas ilimitadas",999999999,"25GB y llamadas ilimitadas",Orange,0,636.0,53.0,,0,,Fibra 300 MB + 25GB e ilimitadas + TV Premium,,Roaming en UE y también en EEUU,Incluye más de 30 canales con el mejor contenido. Además añade  Pack estrenos por 9€/mes.,31.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,false,false,movistar,999999999,Llamadas ilimitadas a fijos nacionales,0.0,"500 min S-D y 50 min L-V",300,"300Mb Fibra Óptica",300,1.0,1,0.0,Línea adicional de regalo: 0 cént/min y 200MB,5.0,GB,"2 líneas: 5GB con 200 minutos y 5GB con 0cént/min",200.0,"2 líneas: 5GB con 200 minutos y 5GB con 0cént/min",Movistar,0,660.0,55.0,,0,Disfruta de una experiencia única,FUSIÓN 0 300Mb,"Incluye canales de TDT, #0, #vamos y ahora canales infantiles (Nickelodeon, Nick Jr, Disney Junior…) Línea adicional de regalo: 0 cént/min y 5GB",Roaming incluido en toda la Unión Europea,"Incluye canales de TDT, #0, #vamos y ahora canales infantiles (Nickelodeon, Nick Jr, Disney Junior…)",7.0
